audioID,Class,Time_IN,Time_OUT,Gender
Audio_01_00125,1,11550,11580,F
Audio_01_00125,1,11580,11610,F
Audio_01_00125,1,11610,11640,F
Audio_01_00125,1,11640,11670,F
Audio_01_00125,1,11670,11700,F
Audio_01_00125,1,11700,11730,F
Audio_01_00125,1,1170,1200,F
Audio_01_00125,1,11730,11760,F
Audio_01_00125,1,11760,11790,F
Audio_01_00125,1,11790,11820,F
Audio_01_00125,1,11820,11850,F
Audio_01_00125,1,11850,11880,F
Audio_01_00125,1,11880,11910,F
Audio_01_00125,1,11910,11940,F
Audio_01_00125,1,11940,11970,F
Audio_01_00125,1,11970,12000,F
Audio_01_00125,1,12000,12030,F
Audio_01_00125,1,1200,1230,F
Audio_01_00125,1,12030,12060,F
Audio_01_00125,1,12060,12090,F
Audio_01_00125,1,12090,12120,F
Audio_01_00125,1,120,150,F
Audio_01_00125,1,12120,12150,F
Audio_01_00125,1,12150,12180,F
Audio_01_00125,1,12180,12210,F
Audio_01_00125,1,12210,12240,F
Audio_01_00125,1,12240,12270,F
Audio_01_00125,1,12270,12300,F
Audio_01_00125,1,12300,12330,F
Audio_01_00125,1,1230,1260,F
Audio_01_00125,1,12330,12360,F
Audio_01_00125,1,12360,12390,F
Audio_01_00125,1,12390,12420,F
Audio_01_00125,1,12420,12450,F
Audio_01_00125,1,12450,12480,F
Audio_01_00125,1,12480,12510,F
Audio_01_00125,1,12510,12540,F
Audio_01_00125,1,12540,12570,F
Audio_01_00125,1,12570,12600,F
Audio_01_00125,1,12600,12630,F
Audio_01_00125,1,1260,1290,F
Audio_01_00125,1,12630,12660,F
Audio_01_00125,1,12660,12690,F
Audio_01_00125,1,12690,12720,F
Audio_01_00125,1,12720,12750,F
Audio_01_00125,1,12750,12780,F
Audio_01_00125,1,12780,12810,F
Audio_01_00125,1,12810,12840,F
Audio_01_00125,1,12840,12870,F
Audio_01_00125,1,12870,12900,F
Audio_01_00125,1,12900,12930,F
Audio_01_00125,1,1290,1320,F
Audio_01_00125,1,12930,12960,F
Audio_01_00125,1,12960,12990,F
Audio_01_00125,1,12990,13020,F
Audio_01_00125,1,13020,13050,F
Audio_01_00125,1,13050,13080,F
Audio_01_00125,1,13080,13110,F
Audio_01_00125,1,13110,13140,F
Audio_01_00125,1,13140,13170,F
Audio_01_00125,1,13170,13200,F
Audio_01_00125,1,13200,13230,F
Audio_01_00125,1,1320,1350,F
Audio_01_00125,1,13230,13260,F
Audio_01_00125,1,13260,13290,F
Audio_01_00125,1,13290,13320,F
Audio_01_00125,1,13320,13350,F
Audio_01_00125,1,13350,13380,F
Audio_01_00125,1,13380,13410,F
Audio_01_00125,1,13410,13440,F
Audio_01_00125,1,13440,13470,F
Audio_01_00125,1,13470,13500,F
Audio_01_00125,1,13500,13530,F
Audio_01_00125,1,1350,1380,F
Audio_01_00125,1,13530,13560,F
Audio_01_00125,1,13560,13590,F
Audio_01_00125,1,13590,13620,F
Audio_01_00125,1,13620,13650,F
Audio_01_00125,1,13650,13680,F
Audio_01_00125,1,13680,13710,F
Audio_01_00125,1,13710,13740,F
Audio_01_00125,1,13740,13770,F
Audio_01_00125,1,13770,13800,F
Audio_01_00125,1,13800,13830,F
Audio_01_00125,1,1380,1410,F
Audio_01_00125,1,13830,13860,F
Audio_01_00125,1,13860,13890,F
Audio_01_00125,1,13890,13920,F
Audio_01_00125,1,13920,13950,F
Audio_01_00125,1,13950,13980,F
Audio_01_00125,1,13980,14010,F
Audio_01_00125,1,14010,14040,F
Audio_01_00125,1,14040,14070,F
Audio_01_00125,1,14070,14100,F
Audio_01_00125,1,14100,14130,F
Audio_01_00125,1,1410,1440,F
Audio_01_00125,1,14130,14160,F
Audio_01_00125,1,14160,14190,F
Audio_01_00125,1,14190,14220,F
Audio_01_00125,1,14220,14250,F
Audio_01_00125,1,14250,14280,F
Audio_01_00125,1,14280,14310,F
Audio_01_00125,1,14310,14340,F
Audio_01_00125,1,14340,14370,F
Audio_01_00125,1,14370,14400,F
Audio_01_00125,1,14400,14430,F
Audio_01_00125,1,1440,1470,F
Audio_01_00125,1,14430,14460,F
Audio_01_00125,1,14460,14490,F
Audio_01_00125,1,14490,14520,F
Audio_01_00125,1,14520,14550,F
Audio_01_00125,1,14550,14580,F
Audio_01_00125,1,14580,14610,F
Audio_01_00125,1,14610,14640,F
Audio_01_00125,1,14640,14670,F
Audio_01_00125,1,14670,14700,F
Audio_01_00125,1,14700,14730,F
Audio_01_00125,1,1470,1500,F
Audio_01_00125,1,14730,14760,F
Audio_01_00125,1,14760,14790,F
Audio_01_00125,1,14790,14820,F
Audio_01_00125,1,14820,14850,F
Audio_01_00125,1,14850,14880,F
Audio_01_00125,1,14880,14910,F
Audio_01_00125,1,14910,14940,F
Audio_01_00125,1,14940,14970,F
Audio_01_00125,1,14970,15000,F
Audio_01_00125,1,15000,15030,F
Audio_01_00125,1,1500,1530,F
Audio_01_00125,1,15030,15060,F
Audio_01_00125,1,15060,15090,F
Audio_01_00125,1,15090,15120,F
Audio_01_00125,1,150,180,F
Audio_01_00125,1,15120,15150,F
Audio_01_00125,1,15150,15180,F
Audio_01_00125,1,15180,15210,F
Audio_01_00125,1,15210,15240,F
Audio_01_00125,1,15240,15270,F
Audio_01_00125,1,15270,15300,F
Audio_01_00125,1,15300,15330,F
Audio_01_00125,1,1530,1560,F
Audio_01_00125,1,15330,15360,F
Audio_01_00125,1,15360,15390,F
Audio_01_00125,1,15390,15420,F
Audio_01_00125,1,15420,15450,F
Audio_01_00125,1,15450,15480,F
Audio_01_00125,1,15480,15510,F
Audio_01_00125,1,15510,15540,F
Audio_01_00125,1,15540,15570,F
Audio_01_00125,1,15570,15600,F
Audio_01_00125,1,15600,15630,F
Audio_01_00125,1,1560,1590,F
Audio_01_00125,1,15630,15660,F
Audio_01_00125,1,15660,15690,F
Audio_01_00125,1,15690,15720,F
Audio_01_00125,1,15720,15750,F
Audio_01_00125,1,15750,15780,F
Audio_01_00125,1,15780,15810,F
Audio_01_00125,1,15810,15840,F
Audio_01_00125,1,15840,15870,F
Audio_01_00125,1,15870,15900,F
Audio_01_00125,1,15900,15930,F
Audio_01_00125,1,1590,1620,F
Audio_01_00125,1,15930,15960,F
Audio_01_00125,1,15960,15990,F
Audio_01_00125,1,15990,16020,F
Audio_01_00125,1,16020,16050,F
Audio_01_00125,1,16050,16080,F
Audio_01_00125,1,16080,16110,F
Audio_01_00125,1,16110,16140,F
Audio_01_00125,1,16140,16170,F
Audio_01_00125,1,16170,16200,F
Audio_01_00125,1,16200,16230,F
Audio_01_00125,1,1620,1650,F
Audio_01_00125,1,16230,16260,F
Audio_01_00125,1,16260,16290,F
Audio_01_00125,1,16290,16320,F
Audio_01_00125,1,16320,16350,F
Audio_01_00125,1,16350,16380,F
Audio_01_00125,1,16380,16410,F
Audio_01_00125,1,16410,16440,F
Audio_01_00125,1,16440,16470,F
Audio_01_00125,1,16470,16500,F
Audio_01_00125,1,16500,16530,F
Audio_01_00125,1,1650,1680,F
Audio_01_00125,1,16530,16560,F
Audio_01_00125,1,16560,16590,F
Audio_01_00125,1,16590,16620,F
Audio_01_00125,1,16620,16650,F
Audio_01_00125,1,16650,16680,F
Audio_01_00125,1,16680,16710,F
Audio_01_00125,1,16710,16740,F
Audio_01_00125,1,16740,16770,F
Audio_01_00125,1,16770,16800,F
Audio_01_00125,1,16800,16830,F
Audio_01_00125,1,1680,1710,F
Audio_01_00125,1,16830,16860,F
Audio_01_00125,1,16860,16890,F
Audio_01_00125,1,16890,16920,F
Audio_01_00125,1,16920,16950,F
Audio_01_00125,1,16950,16980,F
Audio_01_00125,1,16980,17010,F
Audio_01_00125,1,17010,17040,F
Audio_01_00125,1,17040,17070,F
Audio_01_00125,1,17070,17100,F
Audio_01_00125,1,17100,17130,F
Audio_01_00125,1,1710,1740,F
Audio_01_00125,1,17130,17160,F
Audio_01_00125,1,17160,17190,F
Audio_01_00125,1,17190,17220,F
Audio_01_00125,1,17220,17250,F
Audio_01_00125,1,17250,17280,F
Audio_01_00125,1,17280,17310,F
Audio_01_00125,1,17310,17340,F
Audio_01_00125,1,17340,17370,F
Audio_01_00125,1,17370,17400,F
Audio_01_00125,1,17400,17430,F
Audio_01_00125,1,1740,1770,F
Audio_01_00125,1,17430,17460,F
Audio_01_00125,1,17460,17490,F
Audio_01_00125,1,17490,17520,F
Audio_01_00125,1,17520,17550,F
Audio_01_00125,1,17550,17580,F
Audio_01_00125,1,17580,17610,F
Audio_01_00125,1,17610,17640,F
Audio_01_00125,1,17640,17670,F
Audio_01_00125,1,17670,17700,F
Audio_01_00125,1,17700,17730,F
Audio_01_00125,1,1770,1800,F
Audio_01_00125,1,17730,17760,F
Audio_01_00125,1,17760,17790,F
Audio_01_00125,1,17790,17820,F
Audio_01_00125,1,17820,17850,F
Audio_01_00125,1,17850,17880,F
Audio_01_00125,1,17880,17910,F
Audio_01_00125,1,17910,17940,F
Audio_01_00125,1,17940,17970,F
Audio_01_00125,1,17970,18000,F
Audio_01_00125,1,18000,18030,F
Audio_01_00125,1,1800,1830,F
Audio_01_00125,1,18030,18060,F
Audio_01_00125,1,18060,18090,F
Audio_01_00125,1,18090,18120,F
Audio_01_00125,1,180,210,F
Audio_01_00125,1,18120,18150,F
Audio_01_00125,1,18150,18180,F
Audio_01_00125,1,18180,18210,F
Audio_01_00125,1,18210,18240,F
Audio_01_00125,1,18240,18270,F
Audio_01_00125,1,18270,18300,F
Audio_01_00125,1,18300,18330,F
Audio_01_00125,1,1830,1860,F
Audio_01_00125,1,18330,18360,F
Audio_01_00125,1,18360,18390,F
Audio_01_00125,1,18390,18420,F
Audio_01_00125,1,18420,18450,F
Audio_01_00125,1,18450,18480,F
Audio_01_00125,1,18480,18510,F
Audio_01_00125,1,18510,18540,F
Audio_01_00125,1,18540,18570,F
Audio_01_00125,1,18570,18600,F
Audio_01_00125,1,18600,18630,F
Audio_01_00125,1,1860,1890,F
Audio_01_00125,1,18630,18660,F
Audio_01_00125,1,18660,18690,F
Audio_01_00125,1,18690,18720,F
Audio_01_00125,1,18720,18750,F
Audio_01_00125,1,18750,18780,F
Audio_01_00125,1,18780,18810,F
Audio_01_00125,1,18810,18840,F
Audio_01_00125,1,18840,18870,F
Audio_01_00125,1,18870,18900,F
Audio_01_00125,1,18900,18930,F
Audio_01_00125,1,1890,1920,F
Audio_01_00125,1,18930,18960,F
Audio_01_00125,1,18960,18990,F
Audio_01_00125,1,18990,19020,F
Audio_01_00125,1,19020,19050,F
Audio_01_00125,1,19050,19080,F
Audio_01_00125,1,19080,19110,F
Audio_01_00125,1,19110,19140,F
Audio_01_00125,1,19140,19170,F
Audio_01_00125,1,19170,19200,F
Audio_01_00125,1,19200,19230,F
Audio_01_00125,1,1920,1950,F
Audio_01_00125,1,19230,19260,F
Audio_01_00125,1,19260,19290,F
Audio_01_00125,1,19290,19320,F
Audio_01_00125,1,19320,19350,F
Audio_01_00125,1,19350,19380,F
Audio_01_00125,1,19380,19410,F
Audio_01_00125,1,19410,19440,F
Audio_01_00125,1,19440,19470,F
Audio_01_00125,1,19470,19500,F
Audio_01_00125,1,19500,19530,F
Audio_01_00125,1,1950,1980,F
Audio_01_00125,1,19530,19560,F
Audio_01_00125,1,19560,19590,F
Audio_01_00125,1,19590,19620,F
Audio_01_00125,1,19620,19650,F
Audio_01_00125,1,19650,19680,F
Audio_01_00125,1,19680,19710,F
Audio_01_00125,1,19710,19740,F
Audio_01_00125,1,19740,19770,F
Audio_01_00125,1,19770,19800,F
Audio_01_00125,1,19800,19830,F
Audio_01_00125,1,1980,2010,F
Audio_01_00125,1,19830,19860,F
Audio_01_00125,1,19860,19890,F
Audio_01_00125,1,19890,19920,F
Audio_01_00125,1,19920,19950,F
Audio_01_00125,1,19950,19980,F
Audio_01_00125,1,19980,20010,F
Audio_01_00125,1,20010,20040,F
Audio_01_00125,1,20040,20070,F
Audio_01_00125,1,20070,20100,F
Audio_01_00125,1,20100,20130,F
Audio_01_00125,1,2010,2040,F
Audio_01_00125,1,20130,20160,F
Audio_01_00125,1,20160,20190,F
Audio_01_00125,1,20190,20220,F
Audio_01_00125,1,20220,20250,F
Audio_01_00125,1,20250,20280,F
Audio_01_00125,1,20280,20310,F
Audio_01_00125,1,20310,20340,F
Audio_01_00125,1,20340,20370,F
Audio_01_00125,1,20370,20400,F
Audio_01_00125,1,20400,20430,F
Audio_01_00125,1,2040,2070,F
Audio_01_00125,1,20430,20460,F
Audio_01_00125,1,20460,20490,F
Audio_01_00125,1,20490,20520,F
Audio_01_00125,1,20520,20550,F
Audio_01_00125,1,20550,20580,F
Audio_01_00125,1,20580,20610,F
Audio_01_00125,1,20610,20640,F
Audio_01_00125,1,20640,20670,F
Audio_01_00125,1,20670,20700,F
Audio_01_00125,1,20700,20730,F
Audio_01_00125,1,2070,2100,F
Audio_01_00125,1,20730,20760,F
Audio_01_00125,1,20760,20790,F
Audio_01_00125,1,20790,20820,F
Audio_01_00125,1,20820,20850,F
Audio_01_00125,1,20850,20880,F
Audio_01_00125,1,20880,20910,F
Audio_01_00125,1,20910,20940,F
Audio_01_00125,1,20940,20970,F
Audio_01_00125,1,20970,21000,F
Audio_01_00125,1,21000,21030,F
Audio_01_00125,1,2100,2130,F
Audio_01_00125,1,21030,21060,F
Audio_01_00125,1,21060,21090,F
Audio_01_00125,1,21090,21120,F
Audio_01_00125,1,210,240,F
Audio_01_00125,1,21120,21150,F
Audio_01_00125,1,21150,21180,F
Audio_01_00125,1,21180,21210,F
Audio_01_00125,1,21210,21240,F
Audio_01_00125,1,21240,21270,F
Audio_01_00125,1,21270,21300,F
Audio_01_00125,1,21300,21330,F
Audio_01_00125,1,2130,2160,F
Audio_01_00125,1,21330,21360,F
Audio_01_00125,1,21360,21390,F
Audio_01_00125,1,21390,21420,F
Audio_01_00125,1,21420,21450,F
Audio_01_00125,1,21450,21458,F
Audio_01_00125,1,2160,2190,F
Audio_01_00125,1,2190,2220,F
Audio_01_00125,1,2220,2250,F
Audio_01_00125,1,2250,2280,F
Audio_01_00125,1,2280,2310,F
Audio_01_00125,1,2310,2340,F
Audio_01_00125,1,2340,2370,F
Audio_01_00125,1,2370,2400,F
Audio_01_00125,1,2400,2430,F
Audio_01_00125,1,240,270,F
Audio_01_00125,1,2430,2460,F
Audio_01_00125,1,2460,2490,F
Audio_01_00125,1,2490,2520,F
Audio_01_00125,1,2520,2550,F
Audio_01_00125,1,2550,2580,F
Audio_01_00125,1,2580,2610,F
Audio_01_00125,1,2610,2640,F
Audio_01_00125,1,2640,2670,F
Audio_01_00125,1,2670,2700,F
Audio_01_00125,1,2700,2730,F
Audio_01_00125,1,270,300,F
Audio_01_00125,1,2730,2760,F
Audio_01_00125,1,2760,2790,F
Audio_01_00125,1,2790,2820,F
Audio_01_00125,1,2820,2850,F
Audio_01_00125,1,2850,2880,F
Audio_01_00125,1,2880,2910,F
Audio_01_00125,1,2910,2940,F
Audio_01_00125,1,2940,2970,F
Audio_01_00125,1,2970,3000,F
Audio_01_00125,1,3000,3030,F
Audio_01_00125,1,300,330,F
Audio_01_00125,1,3030,3060,F
Audio_01_00125,1,3060,3090,F
Audio_01_00125,1,3090,3120,F
Audio_01_00125,1,30,60,F
Audio_01_00125,1,3120,3150,F
Audio_01_00125,1,3150,3180,F
Audio_01_00125,1,3180,3210,F
Audio_01_00125,1,3210,3240,F
Audio_01_00125,1,3240,3270,F
Audio_01_00125,1,3270,3300,F
Audio_01_00125,1,3300,3330,F
Audio_01_00125,1,330,360,F
Audio_01_00125,1,3330,3360,F
Audio_01_00125,1,3360,3390,F
Audio_01_00125,1,3390,3420,F
Audio_01_00125,1,3420,3450,F
Audio_01_00125,1,3450,3480,F
Audio_01_00125,1,3480,3510,F
Audio_01_00125,1,3510,3540,F
Audio_01_00125,1,3540,3570,F
Audio_01_00125,1,3570,3600,F
Audio_01_00125,1,3600,3630,F
Audio_01_00125,1,360,390,F
Audio_01_00125,1,3630,3660,F
Audio_01_00125,1,3660,3690,F
Audio_01_00125,1,3690,3720,F
Audio_01_00125,1,3720,3750,F
Audio_01_00125,1,3750,3780,F
Audio_01_00125,1,3780,3810,F
Audio_01_00125,1,3810,3840,F
Audio_01_00125,1,3840,3870,F
Audio_01_00125,1,3870,3900,F
Audio_01_00125,1,3900,3930,F
Audio_01_00125,1,390,420,F
Audio_01_00125,1,3930,3960,F
Audio_01_00125,1,3960,3990,F
Audio_01_00125,1,3990,4020,F
Audio_01_00125,1,4020,4050,F
Audio_01_00125,1,4050,4080,F
Audio_01_00125,1,4080,4110,F
Audio_01_00125,1,4110,4140,F
Audio_01_00125,1,4140,4170,F
Audio_01_00125,1,4170,4200,F
Audio_01_00125,1,4200,4230,F
Audio_01_00125,1,420,450,F
Audio_01_00125,1,4230,4260,F
Audio_01_00125,1,4260,4290,F
Audio_01_00125,1,4290,4320,F
Audio_01_00125,1,4320,4350,F
Audio_01_00125,1,4350,4380,F
Audio_01_00125,1,4380,4410,F
Audio_01_00125,1,4410,4440,F
Audio_01_00125,1,4440,4470,F
Audio_01_00125,1,4470,4500,F
Audio_01_00125,1,4500,4530,F
Audio_01_00125,1,450,480,F
Audio_01_00125,1,4530,4560,F
Audio_01_00125,1,4560,4590,F
Audio_01_00125,1,4590,4620,F
Audio_01_00125,1,4620,4650,F
Audio_01_00125,1,4650,4680,F
Audio_01_00125,1,4680,4710,F
Audio_01_00125,1,4710,4740,F
Audio_01_00125,1,4740,4770,F
Audio_01_00125,1,4770,4800,F
Audio_01_00125,1,4800,4830,F
Audio_01_00125,1,480,510,F
Audio_01_00125,1,4830,4860,F
Audio_01_00125,1,4860,4890,F
Audio_01_00125,1,4890,4920,F
Audio_01_00125,1,4920,4950,F
Audio_01_00125,1,4950,4980,F
Audio_01_00125,1,4980,5010,F
Audio_01_00125,1,5010,5040,F
Audio_01_00125,1,5040,5070,F
Audio_01_00125,1,5070,5100,F
Audio_01_00125,1,5100,5130,F
Audio_01_00125,1,510,540,F
Audio_01_00125,1,5130,5160,F
Audio_01_00125,1,5160,5190,F
Audio_01_00125,1,5190,5220,F
Audio_01_00125,1,5220,5250,F
Audio_01_00125,1,5250,5280,F
Audio_01_00125,1,5280,5310,F
Audio_01_00125,1,5310,5340,F
Audio_01_00125,1,5340,5370,F
Audio_01_00125,1,5370,5400,F
Audio_01_00125,1,5400,5430,F
Audio_01_00125,1,540,570,F
Audio_01_00125,1,5430,5460,F
Audio_01_00125,1,5460,5490,F
Audio_01_00125,1,5490,5520,F
Audio_01_00125,1,5520,5550,F
Audio_01_00125,1,5550,5580,F
Audio_01_00125,1,5580,5610,F
Audio_01_00125,1,5610,5640,F
Audio_01_00125,1,5640,5670,F
Audio_01_00125,1,5670,5700,F
Audio_01_00125,1,5700,5730,F
Audio_01_00125,1,570,600,F
Audio_01_00125,1,5730,5760,F
Audio_01_00125,1,5760,5790,F
Audio_01_00125,1,5790,5820,F
Audio_01_00125,1,5820,5850,F
Audio_01_00125,1,5850,5880,F
Audio_01_00125,1,5880,5910,F
Audio_01_00125,1,5910,5940,F
Audio_01_00125,1,5940,5970,F
Audio_01_00125,1,5970,6000,F
Audio_01_00125,1,6000,6030,F
Audio_01_00125,1,600,630,F
Audio_01_00125,1,6030,6060,F
Audio_01_00125,1,6060,6090,F
Audio_01_00125,1,6090,6120,F
Audio_01_00125,1,60,90,F
Audio_01_00125,1,6120,6150,F
Audio_01_00125,1,6150,6180,F
Audio_01_00125,1,6180,6210,F
Audio_01_00125,1,6210,6240,F
Audio_01_00125,1,6240,6270,F
Audio_01_00125,1,6270,6300,F
Audio_01_00125,1,6300,6330,F
Audio_01_00125,1,630,660,F
Audio_01_00125,1,6330,6360,F
Audio_01_00125,1,6360,6390,F
Audio_01_00125,1,6390,6420,F
Audio_01_00125,1,6420,6450,F
Audio_01_00125,1,6450,6480,F
Audio_01_00125,1,6480,6510,F
Audio_01_00125,1,6510,6540,F
Audio_01_00125,1,6540,6570,F
Audio_01_00125,1,6570,6600,F
Audio_01_00125,1,6600,6630,F
Audio_01_00125,1,660,690,F
Audio_01_00125,1,6630,6660,F
Audio_01_00125,1,6660,6690,F
Audio_01_00125,1,6690,6720,F
Audio_01_00125,1,6720,6750,F
Audio_01_00125,1,6750,6780,F
Audio_01_00125,1,6780,6810,F
Audio_01_00125,1,6810,6840,F
Audio_01_00125,1,6840,6870,F
Audio_01_00125,1,6870,6900,F
Audio_01_00125,1,6900,6930,F
Audio_01_00125,1,690,720,F
Audio_01_00125,1,6930,6960,F
Audio_01_00125,1,6960,6990,F
Audio_01_00125,1,6990,7020,F
Audio_01_00125,1,7020,7050,F
Audio_01_00125,1,7050,7080,F
Audio_01_00125,1,7080,7110,F
Audio_01_00125,1,7110,7140,F
Audio_01_00125,1,7140,7170,F
Audio_01_00125,1,7170,7200,F
Audio_01_00125,1,7200,7230,F
Audio_01_00125,1,720,750,F
Audio_01_00125,1,7230,7260,F
Audio_01_00125,1,7260,7290,F
Audio_01_00125,1,7290,7320,F
Audio_01_00125,1,7320,7350,F
Audio_01_00125,1,7350,7380,F
Audio_01_00125,1,7380,7410,F
Audio_01_00125,1,7410,7440,F
Audio_01_00125,1,7440,7470,F
Audio_01_00125,1,7470,7500,F
Audio_01_00125,1,7500,7530,F
Audio_01_00125,1,750,780,F
Audio_01_00125,1,7530,7560,F
Audio_01_00125,1,7560,7590,F
Audio_01_00125,1,7590,7620,F
Audio_01_00125,1,7620,7650,F
Audio_01_00125,1,7650,7680,F
Audio_01_00125,1,7680,7710,F
Audio_01_00125,1,7710,7740,F
Audio_01_00125,1,7740,7770,F
Audio_01_00125,1,7770,7800,F
Audio_01_00125,1,7800,7830,F
Audio_01_00125,1,780,810,F
Audio_01_00125,1,7830,7860,F
Audio_01_00125,1,7860,7890,F
Audio_01_00125,1,7890,7920,F
Audio_01_00125,1,7920,7950,F
Audio_01_00125,1,7950,7980,F
Audio_01_00125,1,7980,8010,F
Audio_01_00125,1,8010,8040,F
Audio_01_00125,1,8040,8070,F
Audio_01_00125,1,8070,8100,F
Audio_01_00125,1,8100,8130,F
Audio_01_00125,1,810,840,F
Audio_01_00125,1,8130,8160,F
Audio_01_00125,1,8160,8190,F
Audio_01_00125,1,8190,8220,F
Audio_01_00125,1,8220,8250,F
Audio_01_00125,1,8250,8280,F
Audio_01_00125,1,8280,8310,F
Audio_01_00125,1,8310,8340,F
Audio_01_00125,1,8340,8370,F
Audio_01_00125,1,8370,8400,F
Audio_01_00125,1,8400,8430,F
Audio_01_00125,1,840,870,F
Audio_01_00125,1,8430,8460,F
Audio_01_00125,1,8460,8490,F
Audio_01_00125,1,8490,8520,F
Audio_01_00125,1,8520,8550,F
Audio_01_00125,1,8550,8580,F
Audio_01_00125,1,8580,8610,F
Audio_01_00125,1,8610,8640,F
Audio_01_00125,1,8640,8670,F
Audio_01_00125,1,8670,8700,F
Audio_01_00125,1,8700,8730,F
Audio_01_00125,1,870,900,F
Audio_01_00125,1,8730,8760,F
Audio_01_00125,1,8760,8790,F
Audio_01_00125,1,8790,8820,F
Audio_01_00125,1,8820,8850,F
Audio_01_00125,1,8850,8880,F
Audio_01_00125,1,8880,8910,F
Audio_01_00125,1,8910,8940,F
Audio_01_00125,1,8940,8970,F
Audio_01_00125,1,8970,9000,F
Audio_01_00125,1,9000,9030,F
Audio_01_00125,1,900,930,F
Audio_01_00125,1,9030,9060,F
Audio_01_00125,1,9060,9090,F
Audio_01_00125,1,9090,9120,F
Audio_01_00125,1,90,120,F
Audio_01_00125,1,9120,9150,F
Audio_01_00125,1,9150,9180,F
Audio_01_00125,1,9180,9210,F
Audio_01_00125,1,9210,9240,F
Audio_01_00125,1,9240,9270,F
Audio_01_00125,1,9270,9300,F
Audio_01_00125,1,9300,9330,F
Audio_01_00125,1,930,960,F
Audio_01_00125,1,9330,9360,F
Audio_01_00125,1,9360,9390,F
Audio_01_00125,1,9390,9420,F
Audio_01_00125,1,9420,9450,F
Audio_01_00125,1,9450,9480,F
Audio_01_00125,1,9480,9510,F
Audio_01_00125,1,9510,9540,F
Audio_01_00125,1,9540,9570,F
Audio_01_00125,1,9570,9600,F
Audio_01_00125,1,9600,9630,F
Audio_01_00125,1,960,990,F
Audio_01_00125,1,9630,9660,F
Audio_01_00125,1,9660,9690,F
Audio_01_00125,1,9690,9720,F
Audio_01_00125,1,9720,9750,F
Audio_01_00125,1,9750,9780,F
Audio_01_00125,1,9780,9810,F
Audio_01_00125,1,9810,9840,F
Audio_01_00125,1,9840,9870,F
Audio_01_00125,1,9870,9900,F
Audio_01_00125,1,9900,9930,F
Audio_01_00125,1,990,1020,F
Audio_01_00125,1,9930,9960,F
Audio_01_00125,1,9960,9990,F
Audio_01_00125,1,9990,10020,F
Audio_01_00126,1,0,30,F
Audio_01_00126,1,1020,1050,F
Audio_01_00126,1,1050,1080,F
Audio_01_00126,1,1080,1110,F
Audio_01_00126,1,1110,1140,F
Audio_01_00126,1,1140,1170,F
Audio_01_00126,1,1170,1200,F
Audio_01_00126,1,1200,1230,F
Audio_01_00126,1,120,150,F
Audio_01_00126,1,1230,1260,F
Audio_01_00126,1,1260,1290,F
Audio_01_00126,1,1290,1320,F
Audio_01_00126,1,1320,1350,F
Audio_01_00126,1,1350,1380,F
Audio_01_00126,1,1380,1410,F
Audio_01_00126,1,1410,1440,F
Audio_01_00126,1,1440,1470,F
Audio_01_00126,1,1470,1500,F
Audio_01_00126,1,1500,1530,F
Audio_01_00126,1,150,180,F
Audio_01_00126,1,1530,1560,F
Audio_01_00126,1,1560,1590,F
Audio_01_00126,1,1590,1620,F
Audio_01_00126,1,1620,1650,F
Audio_01_00126,1,1650,1680,F
Audio_01_00126,1,1680,1710,F
Audio_01_00126,1,1710,1740,F
Audio_01_00126,1,1740,1770,F
Audio_01_00126,1,1770,1800,F
Audio_01_00126,1,1800,1830,F
Audio_01_00126,1,180,210,F
Audio_01_00126,1,1830,1860,F
Audio_01_00126,1,1860,1890,F
Audio_01_00126,1,1890,1920,F
Audio_01_00126,1,1920,1950,F
Audio_01_00126,1,1950,1980,F
Audio_01_00126,1,1980,2010,F
Audio_01_00126,1,2010,2040,F
Audio_01_00126,1,2040,2070,F
Audio_01_00126,1,2070,2100,F
Audio_01_00126,1,2100,2130,F
Audio_01_00126,1,210,240,F
Audio_01_00126,1,2130,2160,F
Audio_01_00126,1,2160,2190,F
Audio_01_00126,1,2190,2220,F
Audio_01_00126,1,2220,2250,F
Audio_01_00126,1,2250,2280,F
Audio_01_00126,1,2280,2310,F
Audio_01_00126,1,2310,2340,F
Audio_01_00126,1,2340,2370,F
Audio_01_00126,1,2370,2400,F
Audio_01_00126,1,2400,2430,F
Audio_01_00126,1,240,270,F
Audio_01_00126,1,2430,2460,F
Audio_01_00126,1,2460,2490,F
Audio_01_00126,1,2490,2520,F
Audio_01_00126,1,2520,2550,F
Audio_01_00126,1,2550,2580,F
Audio_01_00126,1,2580,2610,F
Audio_01_00126,1,2610,2640,F
Audio_01_00126,1,2640,2670,F
Audio_01_00126,1,2670,2700,F
Audio_01_00126,1,2700,2730,F
Audio_01_00126,1,270,300,F
Audio_01_00126,1,2730,2760,F
Audio_01_00126,1,2760,2790,F
Audio_01_00126,1,2790,2820,F
Audio_01_00126,1,2820,2850,F
Audio_01_00126,1,2850,2880,F
Audio_01_00126,1,2880,2910,F
Audio_01_00126,1,2910,2940,F
Audio_01_00126,1,2940,2970,F
Audio_01_00126,1,2970,3000,F
Audio_01_00126,1,3000,3030,F
Audio_01_00126,1,300,330,F
Audio_01_00126,1,3030,3060,F
Audio_01_00126,1,3060,3090,F
Audio_01_00126,1,3090,3120,F
Audio_01_00126,1,30,60,F
Audio_01_00126,1,3120,3150,F
